# flightline, latitude_mean, longitude_mean, elevation_mean, latitude_stdev, longitude_stdev, elevation_stdev, cloud_fraction, ndvi_mean, ndvi_stdev, dimensionality
ang20190727t231958 69.57698822 -138.98411560 0.00000000 0.00549862 0.01670703 0.00000000 0.00000000 0.66817659 0.09799597 19
ang20190727t231958 69.59501648 -138.92095947 0.00000000 0.00421964 0.01623413 0.00000000 0.00000000 0.64906555 0.14335038 40
ang20190727t231958 69.56386566 -139.02406311 0.00000000 0.00486568 0.01723283 0.00000000 0.00000000 0.62291819 0.12696557 21
ang20190727t231958 69.54095459 -139.13415527 0.00000000 0.00508130 0.01615703 0.00000000 0.00000000 0.37452132 0.43816602 18
ang20190702t210208 69.59659576 -138.88059998 21.61434555 0.00372856 0.01986572 11.06777287 0.00000000 0.28105938 0.51852214 29
ang20190702t210208 69.56671906 -139.01438904 55.51079941 0.00651059 0.02017245 23.74230003 0.00000000 0.79762536 0.06718673 30
ang20190702t210208 69.55274963 -139.14888000 48.05035400 0.00551916 0.02080513 28.54972839 0.00000000 0.49463642 0.50504601 52
ang20190702t210208 69.58161926 -138.95281982 29.52469635 0.00424740 0.02006124 2.54368949 0.00000000 0.77774876 0.12421381 33
ang20190702t210208 69.56191254 -139.09231567 89.73133850 0.00393798 0.02058424 17.13046455 0.00000000 0.78492576 0.10026916 59
ang20190718t225700 60.60826874 -116.06154633 215.08949280 0.00730515 0.01511077 18.07761765 0.00000000 0.74885505 0.12911367 24
ang20190718t225700 60.68473053 -115.94433594 193.49067688 0.00732654 0.01496495 12.20554447 0.00000000 0.73715168 0.13415097 33
ang20190718t225700 60.64405441 -116.00215149 199.44306946 0.00720968 0.01496309 17.48260307 0.00010000 0.74589777 0.15072599 26
ang20190718t225700 60.75703049 -115.82722473 174.37872314 0.00759391 0.01488811 9.94174576 0.00000000 0.76016015 0.13634978 54
ang20190718t225700 60.72167587 -115.88298798 181.89608765 0.00722661 0.01530708 9.12768269 0.00000000 0.77095872 0.14321709 25
ang20190718t225700 60.56621933 -116.12114716 231.56779480 0.00743603 0.01514148 18.92216301 0.00000000 0.72476995 0.14159179 26
ang20190718t225700 60.53017044 -116.17839050 261.44479370 0.00711537 0.01495545 25.08898926 0.00000000 0.75082487 0.11815498 23
ang20190718t225700 60.55171967 -116.14475250 252.90295410 0.00751305 0.01549467 24.50642014 0.00010000 0.73503840 0.12339425 30
ang20190718t225700 60.50850677 -116.20751190 265.68661499 0.00760336 0.01483034 19.19614792 0.00000000 0.75492585 0.11958649 24
ang20190718t225700 60.58732605 -116.09312439 222.75109863 0.00714523 0.01523101 18.83260918 0.00000000 0.75314617 0.12917356 24
ang20190718t225700 60.74300003 -115.86072540 180.49131775 0.00759966 0.01550406 7.50807047 0.00010000 0.77285379 0.11916234 25
ang20190718t225700 60.70003128 -115.91458893 187.20018005 0.00739130 0.01518739 9.60893631 0.00000000 0.77944130 0.12764886 24
ang20190718t225700 60.66469955 -115.97708893 197.43565369 0.00720673 0.01541133 14.78779507 0.00000000 0.73341215 0.14543389 25
ang20190718t225700 60.62549210 -116.02936554 215.65257263 0.00717695 0.01536054 13.31615257 0.00000000 0.75410599 0.12223357 24
ang20190801t144718 69.00054169 -104.45431519 42.43733597 0.00687629 0.01901302 6.60521555 0.00000000 0.51817209 0.42262778 31
ang20190801t144718 69.08139038 -104.92420197 6.37462378 0.00744752 0.01908508 4.16113758 0.00000000 -0.07035921 0.63925612 28
ang20190801t144718 69.06307220 -104.80648041 18.94797897 0.00693031 0.01884046 5.56501961 0.00000000 0.13702847 0.58217221 25
ang20190801t144718 69.04624939 -104.68808746 33.22252655 0.00772547 0.01890338 5.96830320 0.00000000 0.61883199 0.37187982 26
ang20190801t144718 69.01932526 -104.57101440 54.69325638 0.00734491 0.01886175 12.83495903 0.00000000 0.58029437 0.50012743 26
ang20190801t144718 69.15557098 -105.33712769 23.56647491 0.00696847 0.01910177 5.71223259 0.00000000 0.20820782 0.61914837 30
ang20190801t144718 69.13199615 -105.21918488 21.95042610 0.00769532 0.01884902 6.53828716 0.00000000 0.37488550 0.54340833 24
ang20190801t144718 69.19287872 -105.57442474 32.64781570 0.00761411 0.01883767 10.88986778 0.00000000 -0.13329042 0.64730418 29
ang20190801t144718 69.17955780 -105.45558929 40.25740814 0.00779156 0.01907646 10.00108147 0.00000000 0.68893349 0.37572145 27
ang20190801t144718 69.11856079 -105.10095215 9.39120388 0.00770430 0.01903287 4.16970968 0.00070000 0.35058573 0.47510916 33
ang20190801t144718 68.95655823 -104.22146606 18.97401810 0.00736789 0.01888147 6.89347696 0.00000000 0.43437788 0.55678087 28
ang20190801t144718 68.98351288 -104.33718872 25.32468605 0.00766206 0.01878420 7.41796064 0.00000000 0.62877822 0.30708089 29
ang20190801t144718 68.93775177 -104.10540771 32.87222290 0.00692915 0.01899431 9.01708603 0.00000000 0.52691931 1.65466595 26
ang20190801t144718 68.93091583 -104.04729462 22.84452629 0.00767036 0.01902842 5.28911304 0.00000000 0.55572087 0.36700520 34
ang20190801t144718 68.94508362 -104.16354370 26.60980225 0.00775646 0.01864268 6.79387379 0.00000000 0.57692754 0.36640188 26
ang20190801t144718 68.96966553 -104.27919006 16.94906616 0.00685147 0.01896385 5.54856491 0.00000000 0.68543142 1.79015946 28
ang20190801t144718 68.99416351 -104.39585876 33.20112991 0.00774804 0.01888529 6.74044561 0.00000000 0.60581428 1.04342818 29
ang20190801t144718 69.00792694 -104.51248932 51.00501251 0.00782905 0.01906472 10.17159462 0.00000000 0.59116668 1.49922633 26
ang20190801t144718 69.05665588 -104.74740601 25.76673698 0.00766855 0.01904265 7.09712505 0.00000000 0.45950109 0.46115947 25
ang20190801t144718 69.03240204 -104.63013458 43.81000137 0.00690567 0.01886815 7.38178682 0.00000000 0.52258497 0.43186080 24
ang20190801t144718 69.09420013 -104.98290253 6.88716555 0.00691209 0.01884366 3.98932576 0.00000000 -0.08236974 0.64105439 28
ang20190801t144718 69.07036591 -104.86505890 10.28384876 0.00778913 0.01908549 5.40422583 0.00000000 0.29655811 0.57067168 32
ang20190801t144718 69.18682098 -105.51458740 57.06928635 0.00692862 0.01913997 15.75408840 0.00000000 0.60681117 0.46480939 26
ang20190801t144718 69.16864014 -105.39595032 30.14932251 0.00742712 0.01887709 6.73441792 0.00000000 0.59007937 0.47522950 26
ang20190801t144718 69.14242554 -105.27761078 22.66753960 0.00748371 0.01913285 5.11973572 0.00000000 0.42519161 0.48564887 27
ang20190801t144718 69.12504578 -105.15903473 19.54358673 0.00686563 0.01904373 4.91052485 0.00000000 0.49570763 0.43350893 27
ang20190801t144718 69.10765839 -105.04212189 6.26462793 0.00750561 0.01901257 3.23955655 0.00030000 -0.16637857 0.56267238 30
ang20190726t161930 69.23648834 -134.38540649 21.46797752 0.00708992 0.01901668 12.52295303 0.00000000 0.83531797 0.36996323 25
ang20190726t161930 69.13102722 -134.99021912 8.96644974 0.00718490 0.01892849 15.17824173 0.00000000 0.61112851 0.68951982 60
ang20190726t161930 69.29339600 -134.02220154 42.74212646 0.00668762 0.01949085 59.61097717 0.00000000 0.47068629 0.55203778 60
ang20190726t161930 69.21180725 -134.50703430 34.54116058 0.00630819 0.01880914 31.30658913 0.00000000 0.22922139 0.68261158 33
ang20190726t161930 69.19077301 -134.62803650 40.21424484 0.00687498 0.01858793 45.93538284 0.00000000 0.23171833 0.69752693 29
ang20190726t161930 69.31123352 -133.90103149 14.39982224 0.00624657 0.01951487 15.72200108 0.00000000 0.65586984 12.04459572 32
ang20190726t161930 69.25083923 -134.26448059 7.65332031 0.00617053 0.01921444 6.95424795 0.00000000 0.86741513 0.46289542 24
ang20190726t161930 69.17829895 -134.74908447 39.62220764 0.00713622 0.01868610 20.30563736 0.00000000 0.79732841 0.39560044 32
ang20190726t161930 69.15440369 -134.86997986 23.61246490 0.00611265 0.01861319 10.87790394 0.00000000 0.83427101 0.33248886 26
ang20190726t161930 69.26850891 -134.14326477 13.03446674 0.00666401 0.01936039 10.59785461 0.00000000 0.39430353 5.05825901 21
ang20190726t161930 69.09552002 -135.23046875 7.50221109 0.00603920 0.01940593 2.41710877 0.00000000 0.78093117 2.51004195 26
ang20190726t161930 69.11913300 -135.11024475 7.26346540 0.00718895 0.01910104 5.98154068 0.00000000 0.89939046 0.25398380 24
ang20190726t161930 69.05866241 -135.46714783 7.80911541 0.00695871 0.01919478 2.95048308 0.00000000 0.76739138 2.43111730 17
ang20190726t161930 69.07131958 -135.34968567 6.01809692 0.00719976 0.01941385 0.32057047 0.00000000 0.81086165 0.69682926 26
ang20190726t161930 69.03610229 -135.58399963 8.65197086 0.00616470 0.01883060 5.91464281 0.00000000 0.76948273 0.46153226 25
ang20190726t161930 68.97557068 -135.93243408 6.31108618 0.00626252 0.01857662 2.35239339 0.00000000 0.83565867 0.69077951 29
ang20190726t161930 68.92642975 -136.23170471 0.92256993 0.00716552 0.01919648 3.19554114 0.00000000 -0.04601553 0.02817685 9
ang20190726t161930 68.94965363 -136.04808044 10.38457775 0.00719256 0.01851052 5.59038401 0.00000000 0.36761752 0.45476335 24
ang20190726t161930 69.01083374 -135.70046997 6.85281944 0.00721790 0.01858175 3.17716002 0.00000000 0.63712507 0.47246006 28
ang20190726t161930 68.99721527 -135.81604004 5.21847773 0.00668746 0.01847066 0.48821479 0.00000000 0.07955951 0.24760839 25
ang20190726t161930 68.93539429 -136.16242981 0.04259003 0.00650092 0.01901421 0.58049101 0.00000000 -0.00364973 0.02567197 8
ang20190726t161930 69.06364441 -135.39698792 6.51012325 0.00615809 0.01928520 1.69752598 0.00000000 0.87832218 14.01672745 24
ang20190726t161930 69.08260345 -135.27847290 6.39266253 0.00662028 0.01935557 1.58855581 0.00000000 0.55529445 2.01040578 30
ang20190726t161930 69.10832214 -135.16093445 6.40930986 0.00680640 0.01955981 1.87568629 0.00000000 0.77407420 0.68714029 25
ang20190726t161930 69.12501526 -135.04360962 15.71218014 0.00605625 0.01876029 10.28145123 0.00000000 0.61159021 0.55479985 28
ang20190726t161930 69.04880524 -135.51570129 6.61013126 0.00709536 0.01915100 1.75953043 0.00000000 0.98640108 12.48462296 76
ang20190726t161930 69.02298737 -135.63551331 11.79894257 0.00631767 0.01882245 7.63124752 0.00000000 0.87223631 0.25919330 27
ang20190726t161930 69.00209045 -135.75518799 5.75180101 0.00654760 0.01849518 0.42747289 0.00000000 -0.00512364 0.12046309 16
ang20190726t161930 68.98806000 -135.87464905 5.32046890 0.00718183 0.01845662 1.36002696 0.00000000 0.81786776 0.67911112 26
ang20190726t161930 68.96228790 -135.99395752 8.71707630 0.00622799 0.01847348 2.72061706 0.00000000 0.82981640 0.63726521 22
ang20190726t161930 68.94035339 -136.11320496 0.13656250 0.00679324 0.01886454 1.02759826 0.00000000 0.01781706 0.01645598 9
ang20190726t161930 69.24591064 -134.33247375 11.02447319 0.00695100 0.01896014 9.72202396 0.00000000 0.78523272 0.43631783 24
ang20190726t161930 69.14151001 -134.92576599 11.86165333 0.00690842 0.01867176 9.95616341 0.00000000 0.84417170 0.37129155 59
ang20190726t161930 69.18614960 -134.68933105 30.98065376 0.00639157 0.01850782 15.15007019 0.00000000 0.69735998 0.85115892 29
ang20190726t161930 69.25786591 -134.21275330 16.24098015 0.00717761 0.01921275 10.98013210 0.00000000 0.49196470 0.54126066 29
ang20190726t161930 69.28093719 -134.09376526 26.58235359 0.00600081 0.01939236 36.62461090 0.00000000 0.72206134 20.29176140 19
ang20190726t161930 69.16707611 -134.80781555 44.56947327 0.00658887 0.01861886 36.65615845 0.00000000 0.62752259 0.45536444 32
ang20190726t161930 69.22431183 -134.45155334 32.59403610 0.00621208 0.01871465 7.50416231 0.00000000 -0.10565197 0.62964439 36
ang20190726t161930 69.30398560 -133.97344971 21.28635025 0.00722873 0.01949038 27.56498909 0.00000000 0.87552363 2.28156805 30
ang20190726t161930 69.31590271 -133.85186768 22.79022408 0.00685430 0.01953696 10.97269726 0.00000000 0.75931221 0.44612250 18
ang20190726t161930 69.19992828 -134.57098389 23.08826447 0.00713240 0.01858435 12.05829525 0.00000000 0.92804295 0.23351143 26
ang20190701t224021 60.82378006 -137.75270081 890.85101318 0.00766889 0.01498990 48.84577942 0.00000000 0.44262460 0.11147622 15
ang20190701t224021 60.85829544 -137.83776855 1129.01977539 0.00746675 0.01571279 75.87407684 0.00000000 0.45339608 0.13335340 16
ang20190701t224021 60.88468170 -137.90385437 914.94952393 0.00765711 0.01630559 35.35658646 0.05890000 0.28020591 0.18414481 30
ang20190701t224021 60.91923904 -137.99337769 844.40863037 0.00745852 0.01561991 26.54145050 0.24830000 0.17227507 0.10726440 74
ang20190701t224021 60.79768753 -137.67407227 653.63995361 0.00751535 0.01511922 30.20631981 0.00000000 0.40491381 0.11649329 24
ang20190701t224021 60.57893753 -137.13291931 820.01477051 0.00745265 0.01547959 39.57596588 0.00000000 0.42162189 0.11289743 22
ang20190701t224021 60.61377335 -137.22084045 687.75366211 0.00771413 0.01591958 63.95041275 0.00000000 0.21377261 0.30945435 22
ang20190701t224021 60.51725006 -136.99081421 778.01483154 0.00744137 0.01566393 76.79990387 0.00000000 0.39816284 0.18836942 15
ang20190701t224021 60.55196762 -137.06115723 781.34167480 0.00766760 0.01467989 34.19925308 0.00220000 0.46803126 0.09124966 57
ang20190701t224021 60.94540024 -138.06803894 900.92510986 0.00782531 0.01494730 18.79011917 0.00000000 0.29545164 0.19475767 18
ang20190701t224021 60.64039230 -137.28575134 752.36315918 0.00750341 0.01572189 42.48957443 0.00000000 0.33210838 0.18995048 23
ang20190701t224021 61.06693649 -138.37849426 799.59790039 0.00760372 0.01517454 25.61645889 0.00000000 -0.05084382 0.38943997 24
ang20190701t224021 60.70172501 -137.44696045 903.22528076 0.00756439 0.01488052 52.32202530 0.00000000 0.33558774 0.09125177 20
ang20190701t224021 60.67552567 -137.37123108 868.73059082 0.00767655 0.01500111 28.72525406 0.00000000 0.30755067 0.09885727 21
ang20190701t224021 61.03950119 -138.29924011 896.96258545 0.00732877 0.01503361 36.09540558 0.00000000 0.29398096 0.10618945 21
ang20190701t224021 61.00631332 -138.23173523 947.51861572 0.00775992 0.01687276 34.08364487 0.00000000 0.18167360 0.22695109 41
ang20190701t224021 60.76289368 -137.60704041 583.67584229 0.00765820 0.01648727 18.14028168 0.00000000 0.35335222 0.16336726 52
ang20190701t224021 60.73638153 -137.51538086 660.90582275 0.00761865 0.01625959 66.09009552 0.00000000 0.32694700 0.11346462 22
ang20190701t224021 60.97940445 -138.13850403 974.97021484 0.00737288 0.01622878 30.10308647 0.13100000 0.19855388 0.22579153 49
ang20190701t224021 60.53442383 -137.01576233 818.33605957 0.00731920 0.01634090 92.78369904 0.00000000 0.47597602 0.10864715 22
ang20190701t224021 60.56404877 -137.10684204 887.16320801 0.00739283 0.01631937 99.04685211 0.14000000 0.43183690 0.17231804 45
ang20190701t224021 60.59602356 -137.17285156 792.95599365 0.00731472 0.01507502 45.02901077 0.00000000 0.37020335 0.09133995 20
ang20190701t224021 60.62607574 -137.25126648 671.90075684 0.00727624 0.01482037 41.26823807 0.00000000 0.34841275 0.28854692 23
ang20190701t224021 60.93455124 -138.02032471 848.93109131 0.00745986 0.01659534 27.50868416 0.01310000 0.27526444 0.13797903 30
ang20190701t224021 60.74985504 -137.56059265 582.55310059 0.00727116 0.01474374 17.92330360 0.00000000 0.34427038 0.19392337 25
ang20190701t224021 60.99561691 -138.18339539 960.30987549 0.00757207 0.01502350 23.59561539 0.00060000 0.00946067 0.20748533 21
ang20190701t224021 60.96272659 -138.11259460 935.15863037 0.00722104 0.01620990 26.27328491 0.13689999 0.26828170 0.18350482 39
ang20190701t224021 60.71896744 -137.48953247 810.95733643 0.00724968 0.01586840 63.12814713 0.00000000 0.34656012 0.07030066 19
ang20190701t224021 60.68807602 -137.39964294 924.74670410 0.00733166 0.01623001 93.58377838 0.00000000 0.31677827 0.08361009 21
ang20190701t224021 61.05670166 -138.34884644 842.30090332 0.00766895 0.01656001 33.48537064 0.00000000 0.25166392 0.11848284 22
ang20190701t224021 61.02315140 -138.25788879 926.24291992 0.00728199 0.01572524 46.79125214 0.00000000 0.31439716 0.10630748 13
ang20190701t224021 60.65746689 -137.33358765 809.39752197 0.00729246 0.01523517 28.02540398 0.00000000 0.31633070 0.07993264 25
ang20190701t224021 60.87317657 -137.87316895 1052.31445312 0.00741408 0.01472975 70.37097931 0.00000000 0.45441207 0.07787613 18
ang20190701t224021 60.90248871 -137.95295715 855.38171387 0.00732413 0.01522737 27.04526138 0.02360000 0.24817567 0.14419088 34
ang20190701t224021 60.81158066 -137.72288513 761.44915771 0.00733288 0.01624296 43.25400925 0.00000000 0.46754703 0.10901763 14
ang20190701t224021 60.84159470 -137.78860474 1016.55450439 0.00730882 0.01561876 64.30971527 0.00000000 0.43581358 0.08880882 21
ang20190701t224021 60.78039932 -137.63305664 614.34478760 0.00733418 0.01551463 20.46659279 0.00000000 0.33902836 0.11651840 22
ang20190718t213814 60.85324478 -114.47338867 214.61834717 0.00705382 0.01452945 6.89053488 0.00000000 0.68890798 0.17098892 52
ang20190718t213814 60.82917023 -114.55867767 217.68699646 0.00721650 0.01418418 7.42796230 0.00000000 0.71937913 0.12984057 32
ang20190718t213814 60.81062317 -114.64119720 215.79586792 0.00715789 0.01472100 4.23182201 0.00000000 0.71367931 0.16092464 40
ang20190718t213814 60.78816986 -114.73657227 215.70117188 0.00698527 0.01477712 7.03975248 0.00000000 0.70679218 0.16197005 36
ang20190718t213814 60.76384354 -114.81884003 221.78875732 0.00726808 0.01425171 5.52055407 0.00000000 0.74117255 0.07508651 23
ang20190718t213814 60.92996216 -114.16327667 198.37593079 0.00739658 0.01418221 4.97649288 0.00000000 0.80111867 0.03904510 23
ang20190718t213814 60.94626999 -114.07495117 185.72224426 0.00741463 0.01431484 6.81595564 0.00000000 0.76690334 0.04744513 11
ang20190718t213814 60.88213730 -114.34091187 212.08901978 0.00747320 0.01419822 4.71998739 0.00000000 0.72752100 0.08887878 24
ang20190718t213814 60.90601349 -114.25095367 203.08216858 0.00699771 0.01420715 4.45348835 0.00000000 0.77347267 0.03294636 14
ang20190718t213814 60.86568832 -114.42818451 216.48614502 0.00735826 0.01424300 7.13824797 0.00000000 0.55456531 0.18626598 61
ang20190718t213814 60.72229385 -114.99568939 222.46655273 0.00694632 0.01433637 8.54339790 0.00000000 0.66851240 0.21227957 34
ang20190718t213814 60.74628067 -114.90374756 217.99961853 0.00731985 0.01445604 6.75887775 0.00000000 0.74509972 0.04594453 20
ang20190718t213814 60.69773102 -115.07992554 228.54762268 0.00738980 0.01415496 6.09246492 0.00000000 0.74428838 0.11301647 24
ang20190718t213814 60.89408875 -114.29576111 210.96902466 0.00714155 0.01414161 4.87574244 0.00000000 0.74984324 0.05991965 21
ang20190718t213814 60.91802979 -114.20815277 200.38832092 0.00704503 0.01419460 4.07505131 0.00000000 0.79107374 0.02877522 14
ang20190718t213814 60.93796158 -114.12172699 193.87513733 0.00706981 0.01442292 5.31637573 0.00000000 0.78784019 0.05311342 19
ang20190718t213814 60.95861435 -114.02946472 165.49188232 0.00692880 0.01455419 9.49396610 0.00000000 0.68929327 0.21578403 31
