flightline,latitude_mean,longitude_mean,elevation_mean,latitude_stdev,longitude_stdev,elevation_stdev,cloud_fraction,ndvi_mean,ndvi_stdev,dimensionality
ang20190727t222922,69.55794525,-135.0874939,0,0.00708705,0.01962729,0,0,0.14128032,0.01364771,8
ang20190727t222922,69.57066345,-134.9642944,0,0.00722075,0.01982948,0,0,-0.03158458,0.07329582,13
ang20190727t222922,69.50971985,-135.3338928,0,0.00727604,0.01962826,0,0,0.11529293,0.30455571,32
ang20190727t222922,69.5348587,-135.211441,0,0.00610151,0.01977467,0,0,0.1475939,0.01330202,12
ang20190727t222922,69.30859375,-136.548645,0,0.00690335,0.01895489,0,0,-0.24838708,0.02382577,8
ang20190727t222922,69.32256317,-136.4279175,0,0.00717533,0.0190903,0,0,-0.24873945,0.0302521,36
ang20190727t222922,69.3489151,-136.3078308,0,0.00619747,0.0190982,0,0,-0.09676461,0.01044026,6
ang20190727t222922,69.37187195,-136.1861877,0,0.00674861,0.01923631,0,0,-0.12473937,0.14105883,8
ang20190727t222922,69.28495026,-136.6685181,0,0.00611739,0.0194161,0,0,-0.37800235,0.06339582,0
ang20190727t222922,69.47383881,-135.579483,0,0.00613939,0.01924952,0,0,-0.05334226,0.13046588,39
ang20190727t222922,69.44815826,-135.701767,0,0.00723328,0.01916357,0,0,-0.05229812,0.03708115,5
ang20190727t222922,69.43445587,-135.8230438,0,0.00674462,0.01906363,0,0,-0.05452379,0.03304953,6
ang20190727t222922,69.4118576,-135.9448853,0,0.00618381,0.01921889,0,0,-0.13740452,0.03087381,6
ang20190727t222922,69.38578033,-136.0659638,0,0.00723278,0.018934,0,0,-0.07342233,0.02196367,12
ang20190727t222922,69.3351593,-136.3707428,0,0.00629388,0.01901472,0,0,-0.14284773,0.02977784,7
ang20190727t222922,69.36204529,-136.2485199,0,0.00713383,0.01887671,0,0,-0.14754044,0.03886949,31
ang20190727t222922,69.29830933,-136.6147308,0,0.00712587,0.01916198,0,0,-0.36471644,0.04453921,1
ang20190727t222922,69.31397247,-136.4927826,0,0.00632135,0.01902617,0,0,-0.2307394,0.01879172,1
ang20190727t222922,69.27103424,-136.7365723,0,0.0065102,0.01941457,0,0,-0.47488248,0.04101108,1
ang20190727t222922,69.42455292,-135.8803711,0,0.00706707,0.01896333,0,0,-0.1046186,0.03348804,6
ang20190727t222922,69.39827728,-136.0033417,0,0.00625628,0.0190748,0,0,-0.10969476,0.0208494,11
ang20190727t222922,69.46055603,-135.6344147,0,0.00638551,0.01924993,0,0,0.50957763,0.38117108,29
ang20190727t222922,69.43952179,-135.7577057,0,0.00644657,0.01929823,0,0,-0.04895908,0.04216396,8
ang20190727t222922,69.37687683,-136.1259766,0,0.00644266,0.01902885,0,0,-0.04403606,0.04896803,26
ang20190727t222922,69.60804749,-134.7681274,0,0.0067818,0.02008181,0,0,0.05230038,0.03499999,7
ang20190727t222922,69.62484741,-134.64357,0,0.00602249,0.01988902,0,0,0.00065978,0.04072426,4
ang20190727t222922,69.48670197,-135.5115356,0,0.00701683,0.01947003,0,0,-0.15623119,0.05129427,28
ang20190727t222922,69.64112091,-134.5188599,0,0.00691433,0.01998539,0,0,-0.02047513,0.04139198,13
ang20190727t222922,69.66709137,-134.394455,0,0.00657956,0.01995258,0,0,-0.00413096,0.69410223,36
ang20190727t222922,69.50164032,-135.388031,0,0.00634101,0.01953123,0,0,0.01642304,0.29670599,31
ang20190727t222922,69.52157593,-135.2644501,0,0.00644245,0.01961605,0,0,0.12740611,0.04948142,12
ang20190727t222922,69.54795074,-135.1404572,0,0.0070436,0.01969682,0,0,0.15073702,0.02819161,9
ang20190727t222922,69.5819397,-134.8923645,0,0.00658712,0.01989033,0,0,-0.02332199,0.03337767,6
ang20190727t222922,69.56332397,-135.0164948,0,0.00610579,0.01976047,0,0,0.10562459,0.01733342,7
ang20190704t213321,66.12277222,-146.7949982,188.8402557,0.00684398,0.01707474,10.75893497,0.24860001,0.31492946,0.25037506,53
ang20190704t213321,66.15606689,-146.7375031,157.7220306,0.00657887,0.01796775,17.30435562,0.0129,0.53917688,0.22522783,51
ang20190704t213321,66.18967438,-146.6542816,105.9565659,0.00684667,0.01805729,7.96392345,0.0714,0.29689711,0.23927094,53
ang20190704t213321,66.22862244,-146.6001434,107.9768906,0.00681623,0.01819006,6.49602747,0.4179,0.21498521,0.19297372,73
ang20190704t213321,66.0838089,-146.8708191,244.8956757,0.00680593,0.01669789,18.47847557,0.4465,0.26483113,0.2467241,57
ang20190704t213321,66.40246582,-146.2461243,119.0929108,0.00663644,0.01673677,5.44125891,0,0.82035428,0.06982718,32
ang20190704t213321,66.37076569,-146.3143921,114.5980759,0.0071592,0.01650921,6.31843233,0,0.73134363,0.30082458,30
ang20190704t213321,66.33006287,-146.3801117,115.6111755,0.00709711,0.01692932,6.14564085,0,0.83333457,0.18918474,29
ang20190704t213321,66.30083466,-146.4586029,119.4194489,0.00739973,0.01738561,6.60696888,0,0.64778477,0.18450899,24
ang20190704t213321,66.2588501,-146.5155487,112.2385101,0.00738016,0.01811212,7.9352088,0.0467,0.67082667,0.24394853,50
ang20190704t213321,66.43777466,-146.1682434,120.5309143,0.00653013,0.01749179,6.89043808,0.045,0.66525829,0.23665239,44
ang20190704t213321,66.54599762,-145.9682922,130.7978973,0.00711387,0.01804404,16.2393074,0,0.70337605,0.17649201,28
ang20190704t213321,66.57485962,-145.8847656,123.3862152,0.00752324,0.01750266,13.61547279,0,0.50589031,0.31715709,42
ang20190704t213321,66.47432709,-146.1101685,120.6553268,0.00669451,0.01824226,14.64205456,0.0038,0.75683033,0.19937362,35
ang20190704t213321,66.50499725,-146.0246277,128.7057343,0.0074074,0.0182825,9.78524303,0.0008,0.74428505,0.11613194,59
ang20190704t213321,66.73873138,-145.5697327,125.0910111,0.00735987,0.01700499,8.93768597,0,0.65175545,0.25068977,27
ang20190704t213321,66.76780701,-145.4972076,132.0007324,0.00702258,0.01675044,11.38946152,0,0.64156318,0.2252955,30
ang20190704t213321,66.66809082,-145.7184753,122.7170487,0.00698983,0.01809919,12.70838833,0,0.63890219,0.20769727,36
ang20190704t213321,66.6971283,-145.634079,123.3604355,0.00747523,0.01762083,8.41467857,0,0.646424,0.20678511,24
ang20190704t213321,66.62822723,-145.7756195,119.2311478,0.00709587,0.0181676,12.77519321,0,0.54246366,0.26411077,37
ang20190704t213321,66.45281219,-146.1332703,122.4556274,0.00718287,0.01726509,11.40807343,0.006,0.68549412,0.18397456,33
ang20190704t213321,66.49421692,-146.0694428,126.2315216,0.00745314,0.01662168,18.20506287,0.0172,0.70468587,0.25617111,45
ang20190704t213321,66.52458954,-145.9978485,126.4060364,0.00670697,0.01690602,10.59631634,0.0002,0.74284482,0.14164506,41
ang20190704t213321,66.56166077,-145.9216461,119.8042755,0.00665596,0.01714681,16.62311745,0,0.66122323,0.27826101,31
ang20190704t213321,66.59643555,-145.8616028,121.2880478,0.0066377,0.01798417,13.49592113,0,0.38192135,0.27723792,30
ang20190704t213321,66.64648438,-145.748169,122.4772263,0.00688497,0.01680832,10.41347504,0,0.66490716,0.21147771,34
ang20190704t213321,66.68523407,-145.6708527,120.5706863,0.00696481,0.01739104,7.90348864,0,0.56207794,0.31714299,28
ang20190704t213321,66.71783447,-145.6109314,123.3868408,0.00667362,0.01810385,6.53702307,0,0.6756596,0.24315964,28
ang20190704t213321,66.75144958,-145.5237427,128.8121948,0.00680597,0.0185654,9.92150402,0,0.61015218,0.28715733,41
ang20190704t213321,66.61683655,-145.8207398,122.9636841,0.00751222,0.01674704,14.48014069,0,0.54776055,0.25795764,30
ang20190704t213321,66.20722961,-146.6262817,108.0905838,0.00692204,0.01654512,6.52075768,0.0009,0.55773938,0.28172213,38
ang20190704t213321,66.24694061,-146.5561066,109.2551117,0.00700138,0.01655464,7.51608562,0.0893,0.43376139,0.25263473,55
ang20190704t213321,66.13520813,-146.7591095,184.115448,0.0074893,0.01731475,10.36444855,0.0261,0.43117064,0.26376373,47
ang20190704t213321,66.17732239,-146.6991425,113.7927856,0.00739491,0.01688078,12.21478462,0.0062,0.6441499,0.2344548,37
ang20190704t213321,66.10534668,-146.840744,214.6486816,0.00685238,0.01785706,18.55229378,0.4456,0.1830679,0.19249485,76
ang20190704t213321,66.35177612,-146.3569946,115.2975617,0.00678379,0.01822802,6.03835249,0,0.71160412,0.28693268,58
ang20190704t213321,66.31374359,-146.4133301,116.2261734,0.00670005,0.01753426,5.6218915,0,0.76777869,0.15107375,33
ang20190704t213321,66.42383575,-146.214859,120.3161469,0.00734568,0.01770823,6.80791187,0,0.83098865,0.06698792,28
ang20190704t213321,66.3820343,-146.2710571,116.6688995,0.0074698,0.01839588,6.00818014,0,0.8285206,0.07203498,28
ang20190704t213321,66.27970123,-146.4927979,116.7728729,0.0066117,0.01716178,8.27851009,0.32690001,0.34790781,0.26960361,73
ang20190801t160747,69.30654907,-105.4171906,89.34368896,0.00822684,0.01989412,11.61513138,0,0.23103113,0.0491515,47
ang20190801t160747,69.28390503,-105.298111,93.46969604,0.00771696,0.0200964,10.20217609,0,0.22540478,0.04722315,41
ang20190801t160747,69.2596283,-105.1795883,63.89612961,0.00847915,0.01978969,11.18749332,0,0.32989195,0.0384165,36
ang20190801t160747,69.25164795,-105.1203537,41.27553558,0.00783261,0.01944026,9.68649769,0,nan,nan,14
ang20190801t160747,69.29679871,-105.3584595,90.24065399,0.00831621,0.01985044,9.31666279,0,0.25201207,0.05527055,22
ang20190801t160747,69.27090454,-105.2393875,82.93573761,0.00807436,0.01966647,12.30835915,0,0.28913736,0.0526442,36
ang20190707t000208,71.27688599,-156.4073944,5.40226984,0.00726259,0.02327638,5.36665249,0,-0.23190054,0.56405371,24
ang20190707t000208,71.31394196,-156.5039215,1.67120683,0.00723482,0.02254838,2.50910544,0,-0.68191677,0.02980065,9
ang20190707t000208,71.35562897,-156.6051788,5.53671694,0.00780805,0.02349464,4.41258097,0,-0.60941374,0.36701214,33
ang20190707t000208,71.30093384,-156.4655304,2.41846514,0.0081911,0.02329712,3.8517139,0,-0.56368595,0.317691,22
ang20190707t000208,71.3310318,-156.5500794,4.27882719,0.00772706,0.02304281,4.51486492,0,-0.49448809,0.46896693,19
ang20190707t000208,71.25584412,-156.3695984,9.21629429,0.00800852,0.02272323,5.86768532,0,0.19690013,0.61140966,27
ang20190718t181439,65.55267334,-122.3815842,147,0.00818573,0.01824943,0,0,-0.60005927,0.02047285,6
ang20190718t181439,65.51521301,-122.473114,147,0.00805739,0.01838698,0,0,-0.5950709,0.0288015,4
ang20190718t181439,65.48924255,-122.5545273,147,0.0081999,0.0180675,0,0,-0.59943897,0.02640831,24
ang20190718t181439,65.45172119,-122.6380463,147,0.00811148,0.01826289,0,0,-0.59567952,0.02201554,4
ang20190718t181439,65.57862091,-122.2947846,147,0.00796476,0.01810127,0,0,-0.59741366,0.02346917,6
ang20190718t181439,65.72360992,-121.9004288,143,0.0076886,0.01851452,0,0,-0.61643589,0.01812184,6
ang20190718t181439,65.78610992,-121.7325134,143,0.00767123,0.01857562,0,0,-0.61952126,0.02182493,6
ang20190718t181439,65.6785965,-122.0321884,146.9171448,0.0081924,0.01838806,0.55770767,0,-0.61519599,0.02445609,6
ang20190718t181439,65.75252533,-121.8169632,143,0.00779063,0.01794943,0,0,-0.61903673,0.02350195,5
ang20190718t181439,65.70456696,-121.9494858,143,0.00794658,0.01828167,0,0,-0.61770546,0.02163997,6
ang20190718t181439,65.61579895,-122.2120285,147,0.00829624,0.01818626,0,0,-0.60172075,0.02622268,4
ang20190718t181439,65.84825897,-121.5512009,143,0.00776148,0.01803174,0,0,-0.61135036,0.02782254,6
ang20190718t181439,65.64169312,-122.1231613,147,0.00804876,0.0179809,0,0,-0.60634118,0.01991723,5
ang20190718t181439,65.81481171,-121.6373215,143,0.00774428,0.01858221,0,0,-0.62169528,0.03390221,6
ang20190718t181439,65.74136353,-121.8632278,143,0.00818266,0.01847941,0,0,-0.61933547,0.0189216,6
ang20190718t181439,65.5642395,-122.3435516,147,0.00772575,0.01834638,0,0,-0.59725112,0.0163476,17
ang20190718t181439,65.86624908,-121.5064392,143,0.00827719,0.0184334,0,0,-0.60777396,0.02886327,6
ang20190718t181439,65.59774017,-122.2524643,147,0.00763647,0.01809441,0,0,-0.60001224,0.02271111,6
ang20190718t181439,65.82992554,-121.5999985,143,0.00800763,0.01842576,0,0,-0.61741638,0.02647947,6
ang20190718t181439,65.62698364,-122.163475,147,0.0077059,0.01834998,0,0,-0.60035598,0.02882398,4
ang20190718t181439,65.6604538,-122.0813904,147,0.00765366,0.01828278,0,0,-0.6107946,0.0264211,4
ang20190718t181439,65.80390167,-121.6846008,143,0.00821653,0.01802936,0,0,-0.62300706,0.03198099,6
ang20190718t181439,65.68972015,-121.9939499,144.3345795,0.00777265,0.01808572,1.86882019,0,-0.61750883,0.02254955,6
ang20190718t181439,65.76730347,-121.7685776,143,0.00805395,0.01856475,0,0,-0.61854017,0.02602585,6
ang20190718t181439,65.47062683,-122.6026611,147,0.00770457,0.01828933,0,0,-0.5979237,0.02049026,4
ang20190718t181439,65.4381485,-122.6837769,147,0.00762819,0.01787024,0,0,-0.58840799,0.02267541,4
ang20190718t181439,65.5341568,-122.4244385,147,0.00768958,0.01815869,0,0,-0.59911472,0.02468869,16
ang20190718t181439,65.50118256,-122.5094986,147,0.00770191,0.01827572,0,0,-0.59767151,0.03104544,19
ang20190707t000910,71.19521332,-156.7679901,15.63865662,0.0081598,0.02417254,2.65765357,0,0.6315605,0.305511,17
ang20190707t000910,71.24224091,-156.6911316,13.56283474,0.00822403,0.02355726,2.41078377,0,0.31760326,0.53417253,24
ang20190707t000910,71.18250275,-156.8155212,12.64008808,0.00789858,0.02346593,2.1633172,0,0.57643205,0.40807253,23
ang20190707t000910,71.21873474,-156.7362213,13.90684509,0.00719987,0.0239106,2.92103362,0,0.50678724,0.44547546,23
ang20190707t000910,71.25499725,-156.6428833,12.92743969,0.00788306,0.02409983,2.59298325,0,0.65941,0.28588143,25
ang20190705t192514,66.62257385,-145.7799072,120.1460342,0.00706238,0.01860397,13.82504272,0,0.62315655,0.21264127,25
ang20190705t192514,66.44904327,-146.0734863,123.224678,0.0075091,0.01722609,15.07246685,0,0.84040409,0.21054341,21
ang20190705t192514,66.65779114,-145.7307129,123.1118393,0.0067295,0.01874575,11.1322298,0,0.64416105,0.14361963,24
ang20190705t192514,66.41707611,-146.1300964,122.0457764,0.00694411,0.01752669,7.86821079,0,0.89652032,0.04556421,47
ang20190705t192514,66.52624512,-145.9470978,133.2117157,0.00665915,0.01745169,12.39389133,0,0.8730371,0.07561622,19
ang20190705t192514,66.69200897,-145.6516876,121.9073029,0.00723534,0.01893797,8.13316154,0,0.63177937,0.27618697,25
ang20190705t192514,66.49307251,-146.0048218,127.5602036,0.0075348,0.01735929,12.40703869,0,0.79697978,0.25432226,23
ang20190705t192514,66.73504639,-145.6026764,124.6488342,0.00728422,0.01912845,7.93612337,0,0.68116033,0.17977676,23
ang20190705t192514,66.58046722,-145.8574677,120.282898,0.00709966,0.01893616,12.24971867,0,0.57335556,0.32359093,24
ang20190705t192514,66.37619019,-146.1989288,118.0433121,0.00678592,0.01752068,7.2224164,0,0.89731336,0.20389378,31
ang20190705t192514,66.15171051,-146.5666504,164.1378326,0.00671277,0.01693377,16.37780762,0,0.89736974,0.03683556,12
ang20190705t192514,66.11840057,-146.6266022,189.1266632,0.00746148,0.01709655,21.64711189,0,0.83378214,0.19304393,17
ang20190705t192514,66.07408142,-146.6888275,194.0669556,0.00737972,0.01690369,18.48484802,0,0.87484491,0.13538671,19
ang20190705t192514,66.18882751,-146.5033569,119.9955597,0.00679578,0.01698835,5.55278063,0,0.87953866,0.11983566,19
ang20190705t192514,66.22960663,-146.4449463,114.4161148,0.0069153,0.01703973,8.3132,0,0.70388007,0.42008352,25
ang20190705t192514,66.26165009,-146.3793335,120.4239121,0.00747999,0.01723738,9.76590633,0,0.83622146,0.167611,26
ang20190705t192514,66.30590057,-146.3227997,120.7567215,0.00741608,0.01730567,9.96435928,0,0.8467803,0.17875518,24
ang20190705t192514,66.33951569,-146.2550354,115.9705963,0.0066874,0.01726222,8.94288063,0,0.73129231,0.35369077,26
ang20190705t192514,66.09680939,-146.6500397,194.7750702,0.00660456,0.01890783,27.23454094,0,0.8505131,0.17675148,19
ang20190705t192514,66.17449188,-146.52771,125.6204529,0.00736653,0.01866685,10.38783646,0,0.82580364,0.22493857,46
ang20190705t192514,66.13051605,-146.6043701,185.7089691,0.00737258,0.01864689,15.04053974,0,0.85427386,0.18565571,21
ang20190705t192514,66.20674133,-146.4819183,114.6130753,0.00692676,0.01856802,6.62452412,0,0.81943518,0.35726923,20
ang20190705t192514,66.31813049,-146.2822571,114.5719147,0.00740143,0.0183367,7.05028582,0,0.72850633,0.30019456,54
ang20190705t192514,66.36212921,-146.2339783,114.1655655,0.00748412,0.01853564,9.13757896,0,0.75950044,0.30507863,29
ang20190705t192514,66.24822235,-146.4051971,114.6968002,0.0068581,0.01872204,9.51033401,0,0.52192932,0.49399754,22
ang20190705t192514,66.28460693,-146.3579712,123.9487381,0.00662008,0.01861977,10.95868206,0,0.79833096,0.24989852,35
ang20190705t192514,66.67966461,-145.6921539,121.1771851,0.00758383,0.01737284,10.54308224,0,0.52573866,0.33839276,29
ang20190705t192514,66.54897308,-145.9061585,124.8223114,0.0073318,0.01859806,14.18250942,0,0.63863122,0.3952404,28
ang20190705t192514,66.71213531,-145.6262817,123.7654038,0.00680124,0.01738638,8.33419037,0,0.66547644,0.25530967,26
ang20190705t192514,66.50526428,-145.9838562,127.497673,0.00743496,0.01861611,10.14410782,0,0.86042851,0.0585843,18
ang20190705t192514,66.47146606,-146.0323792,120.8819351,0.0066815,0.01855086,11.37323952,0,0.8250159,0.20617397,20
ang20190705t192514,66.60340881,-145.820282,126.1348496,0.00693596,0.01736543,13.99786663,0,0.45171538,0.33470616,35
ang20190705t192514,66.43550873,-146.1092377,123.1019516,0.00693638,0.01863514,13.4451046,0,0.88232619,0.12482599,25
ang20190705t192514,66.63539124,-145.7529907,120.4003372,0.00758458,0.017169,9.8184042,0,0.58956414,0.25658089,24
ang20190705t192514,66.56344604,-145.8792267,123.3088608,0.00675139,0.01727479,14.68664646,0,0.69632775,0.29992905,21
ang20190705t192514,66.39427948,-146.1575317,118.3726502,0.00693929,0.01854344,6.24753046,0,0.89629167,0.08280131,38
ang20190707t200027,64.90480042,-163.4809876,274.0586243,0.00783337,0.01935088,98.06780243,0,0.76034123,0.17857407,29
ang20190707t200027,64.89831543,-163.5150757,133.2552185,0.00793651,0.01834714,49.52207184,0,nan,nan,32
ang20190714t181459,61.40855026,-121.2419891,224.6836243,0.00679367,0.01494707,14.20620251,0,0.74498147,0.06895371,8
ang20190714t181459,61.36468124,-121.2301025,255.3632202,0.00718156,0.01520279,7.11641741,0,0.73282862,0.07632881,18
ang20190714t181459,61.31411362,-121.2173462,278.5273132,0.0069671,0.0151859,3.9680469,0,0.73119551,0.05619049,59
ang20190714t181459,61.26750565,-121.2012787,291.174469,0.0070463,0.01452323,5.93707705,0,0.72835982,0.04782719,26
ang20190714t181459,61.50090027,-121.2601852,198.8982544,0.00689303,0.01501943,5.75281239,0,0.76028723,0.0752769,17
ang20190714t181459,61.55065155,-121.2723236,193.9287872,0.00718789,0.01511966,4.70006704,0,0.85349685,0.04111012,29
ang20190714t181459,61.59473801,-121.2865219,193.2350006,0.00674267,0.01494832,4.10812426,0,0.83293205,0.04813109,17
ang20190714t181459,61.6385994,-121.3021622,186.7785187,0.00718689,0.01472118,7.23257971,0,0.73575884,0.05629967,18
ang20190714t181459,61.45301437,-121.2505264,211.7664185,0.00717163,0.01453023,6.91168737,0,0.83624864,0.07632823,27
ang20190714t181459,61.62020493,-121.2944412,193.2106628,0.00715434,0.01469077,5.02484608,0,0.84297335,0.05154505,19
ang20190714t181459,61.66524506,-121.3093872,172.9173431,0.00681613,0.01473938,6.14469433,0,0.73889732,0.05309115,28
ang20190714t181459,61.52453232,-121.2658157,195.0724945,0.00672626,0.01513082,4.85436106,0,0.80460864,0.04910864,17
ang20190714t181459,61.56892014,-121.2790375,195.6674347,0.00719493,0.01515519,5.18616056,0,0.84138894,0.04386483,16
ang20190714t181459,61.47986984,-121.2546005,213.7310181,0.00693159,0.01483903,6.88177013,0,0.84296894,0.07678124,19
ang20190714t181459,61.33914948,-121.2236862,270.2571716,0.00674311,0.01508384,4.31921196,0,0.74016231,0.06567156,14
ang20190714t181459,61.29426193,-121.2092972,284.0524597,0.00700369,0.01466244,4.92719173,0,0.71419632,0.04913435,19
ang20190714t181459,61.4341011,-121.2472763,209.5789185,0.0070658,0.01462715,10.53018093,0,0.77136356,0.08206924,19
ang20190714t181459,61.38316345,-121.2362518,244.2551575,0.00723669,0.01511285,7.30264378,0,0.74065202,0.08210975,17
ang20190716t173655,58.34146118,-111.3859863,241.0357056,0.00681082,0.01535285,5.53944492,0,0.73057431,0.08537843,24
ang20190716t173655,59.04512024,-111.4429092,214.0268707,0.00690568,0.0156242,11.85276794,0,0.71360642,0.27210763,25
ang20190716t173655,58.99839401,-111.4393463,215.819046,0.00693589,0.01565116,7.74235821,0,0.78149241,0.23482415,26
ang20190716t173655,58.38557053,-111.3898621,218.084198,0.00710853,0.01532625,4.8332715,0,0.64000088,0.22616006,28
ang20190716t173655,58.94792557,-111.4369507,219.7950745,0.00710379,0.01544504,8.49901009,0,0.8368327,0.06515386,21
ang20190716t173655,58.9037056,-111.4340286,213.261673,0.0067326,0.01560592,6.81771135,0,0.8057614,0.10650773,36
ang20190716t173655,58.5732193,-111.4046631,206.5347595,0.00704673,0.01516616,1.79952574,0,-0.0244528,0.25872162,44
ang20190716t173655,58.52884293,-111.4004593,213.2066193,0.00672943,0.01537277,3.76672506,0,0.74498916,0.19412859,38
ang20190716t173655,58.85768127,-111.4297257,225.0885315,0.00690195,0.01544007,12.7913084,0,0.82326192,0.0706827,29
ang20190716t173655,58.48249435,-111.396965,221.5131531,0.0068547,0.01553771,6.19531107,0,0.83232766,0.10036995,33
ang20190716t173655,58.43596268,-111.3933258,221.0102234,0.00692221,0.01541809,6.55758047,0,0.67550176,0.27391323,21
ang20190716t173655,58.76060486,-111.4214478,215.5448761,0.00712015,0.01534497,6.64804316,0,0.83388078,0.1647848,19
ang20190716t173655,58.81092453,-111.4253464,210.7850952,0.00689049,0.01543539,5.0046134,0,0.84488457,0.05996338,36
ang20190716t173655,58.67021942,-111.4132004,213.7223816,0.00686221,0.01526389,3.4269495,0,0.84241688,0.04848826,30
ang20190716t173655,58.71629333,-111.4174347,213.8343201,0.00677249,0.01536393,7.12979031,0,0.82691103,0.14344828,19
ang20190716t173655,58.62347031,-111.4085388,207.3256683,0.00689097,0.01550343,2.8657496,0,0.2731688,0.30230534,32
ang20190716t173655,58.64466858,-111.4106979,209.9956207,0.00686001,0.01551613,3.84642673,0,0.54933202,0.33379453,32
ang20190716t173655,58.6905365,-111.4155655,211.8798676,0.0070153,0.01535842,4.33506584,0,0.80039024,0.10948749,25
ang20190716t173655,58.74137497,-111.419426,214.0265503,0.00707918,0.01526944,6.54794598,0,0.82529396,0.14297965,19
ang20190716t173655,58.78561401,-111.4235992,215.5337677,0.00677864,0.01539609,6.37027979,0,0.85289413,0.09076872,57
ang20190716t173655,58.59807968,-111.4065476,206.1983643,0.00685569,0.01535736,1.11049151,0,0.05480871,0.16386056,28
ang20190716t173655,58.9287796,-111.4352646,221.918869,0.00711426,0.01553026,8.38070488,0,0.80631375,0.12044359,28
ang20190716t173655,58.87783051,-111.4313126,218.9407196,0.00704122,0.01545242,12.31160736,0,0.84962255,0.07039181,35
ang20190716t173655,59.01947403,-111.4406891,212.62323,0.00680815,0.01548833,10.18349266,0,0.69155622,0.29001608,32
ang20190716t173655,58.36639404,-111.3878403,230.9790802,0.00699341,0.01532128,6.70099878,0,0.75530601,0.08333162,30
ang20190716t173655,58.97305679,-111.4377213,216.9211731,0.00687015,0.015481,6.0342474,0,0.81275105,0.17446604,29
ang20190716t173655,58.45727539,-111.3947983,220.527771,0.00683287,0.01546251,5.68746996,0,0.82918048,0.13901524,32
ang20190716t173655,58.41053009,-111.3914108,215.3764801,0.00677121,0.01541508,6.36977911,0,0.47149053,0.67552274,27
ang20190716t173655,58.55373764,-111.4025345,212.181427,0.00705795,0.01555112,2.94912267,0,0.70046586,0.22782952,28
ang20190716t173655,58.8316803,-111.427124,211.8594513,0.00685512,0.01537619,5.5373106,0,0.82247871,0.07311852,30
ang20190716t173655,58.50310516,-111.3985367,217.2135468,0.00699619,0.01543956,4.53104401,0,0.86238259,0.0841976,33
ang20190802t215053,68.96656799,-103.8241959,73.11190033,0.00698388,0.01899681,7.36297989,0,0.50979435,0.25130731,41
ang20190802t215053,69.05521393,-104.2910156,44.79829407,0.00780157,0.01904398,10.569067,0,0.43790451,0.32455865,23
ang20190802t215053,69.03085327,-104.174202,51.45510483,0.00706217,0.01896574,7.46135759,0,0.33826488,0.39651847,23
ang20190802t215053,69.00640106,-104.0572968,51.83363342,0.00770555,0.01913062,9.36336708,0,0.41153497,0.38392216,39
ang20190802t215053,68.99185944,-103.9406281,58.38110733,0.00786643,0.01889482,7.6059289,0,0.37888408,0.38825676,43
ang20190802t215053,68.92815399,-103.5924683,75.01761627,0.0079465,0.01903402,9.09273624,0,0.46416977,0.22784571,22
ang20190802t215053,68.94271851,-103.7079773,80.18213654,0.00763264,0.01913742,9.53081131,0,0.48657021,0.3015292,45
ang20190802t215053,69.16924286,-104.9373398,11.14035511,0.00762589,0.01923399,3.21565104,0,-0.00103998,0.41484657,18
ang20190802t215053,69.18714142,-105.0557632,17.80376053,0.00698718,0.01915395,7.89095116,0,0.36342901,0.35078213,31
ang20190802t215053,69.20388794,-105.1744843,59.74671173,0.00771928,0.01915877,11.63613129,0,0.55340803,0.19386961,23
ang20190802t215053,69.23009491,-105.2934723,61.62733841,0.00745696,0.01932431,9.51155758,0,0.2503309,0.41622168,23
ang20190802t215053,69.24902344,-105.4114838,71.79399109,0.0070753,0.01925368,15.80709457,0,0.64515001,0.11151632,26
ang20190802t215053,69.13181305,-104.7598877,25.34467125,0.00782354,0.01913825,6.88505268,0,0.35032192,0.3354499,24
ang20190802t215053,69.15616608,-104.8778229,14.28585911,0.00706863,0.01903728,4.81088686,0,0.43761939,0.26358578,30
ang20190802t215053,69.09366608,-104.5252533,31.83852196,0.00701232,0.01903901,10.40173721,0,0.46705297,0.2592845,20
ang20190802t215053,69.11816406,-104.6418762,34.03543854,0.00790129,0.01908393,8.53538418,0,0.40201944,0.34163174,23
ang20190802t215053,69.06945801,-104.4079285,35.39775467,0.00781405,0.01913783,7.86963034,0,0.52727199,0.23762648,25
ang20190802t215053,69.1799469,-104.9964905,12.23328114,0.00785061,0.0192032,3.73401237,0,0.05299914,0.43311945,22
ang20190802t215053,69.24137878,-105.3523407,72.50404358,0.0078935,0.01927152,9.60431099,0,0.49309975,0.26753175,36
ang20190802t215053,69.25499725,-105.4712753,45.53812027,0.00760514,0.01918857,15.38268948,0,0.35795575,0.45922393,21
ang20190802t215053,69.19374084,-105.1151962,36.20638275,0.00769479,0.01903864,11.04890823,0,0.54837316,0.21058975,46
ang20190802t215053,69.2171402,-105.2339401,68.09705353,0.00702416,0.01922459,8.86245441,0,0.50232595,0.27161145,24
ang20190802t215053,69.08016968,-104.466217,31.48936272,0.00772514,0.01901591,8.33555698,0,0.50424719,0.24377163,24
ang20190802t215053,69.10710144,-104.5832214,37.37295914,0.00761605,0.01907933,10.39097881,0,0.45903042,0.27670407,38
ang20190802t215053,69.1248703,-104.7006455,26.96894455,0.00703865,0.01916943,6.68839073,0,0.28836337,0.36481446,24
